Id,Code,Name,Class,Standard Concept Caption,Domain,Vocabulary
41253146,OMOP2451108,Dexamethasone 1.5 MG Oral Tablet [Dexamed],Branded Drug,Standard,Drug,RxNorm Extension
41253145,OMOP2451107,Dexamethasone 4 MG/ML Injectable Solution [Dexa Allvoran],Branded Drug,Standard,Drug,RxNorm Extension
41253144,OMOP2451106,Dexamethasone 4 MG/ML Injectable Solution [Dexa Clinit] Box of 10,Branded Drug Box,Standard,Drug,RxNorm Extension
41253143,OMOP2451105,Dexamethasone 4 MG/ML Injectable Solution [Dexamethason Acis] Box of 1,Branded Drug Box,Standard,Drug,RxNorm Extension
41253142,OMOP2451104,Dexamethasone 8 MG Oral Tablet [Dexamethason Ratio] Box of 100,Branded Drug Box,Standard,Drug,RxNorm Extension
41253140,OMOP2451102,Dexamethasone 10 MG/ML Injectable Solution [Fortecortin] Box of 25,Branded Drug Box,Standard,Drug,RxNorm Extension
41253139,OMOP2451101,Dexamethasone 4 MG Oral Tablet [Dexa Ct] Box of 100,Branded Drug Box,Standard,Drug,RxNorm Extension
41253137,OMOP2451099,Dexamethasone 0.25 MG/ML / Dyphylline 16.7 MG/ML Inhalant Solution [Dexafat] Box of 10,Branded Drug Box,Standard,Drug,RxNorm Extension
41253136,OMOP2451098,Dexamethasone 0.2 MG / Hesperidin 5 MG / Magnesium 25 MG / mofebutazone 170 MG / salicylamide 175 MG Oral Tablet [Dexamonozon] Box of 30,Branded Drug Box,Standard,Drug,RxNorm Extension
41253135,OMOP2451097,Dexamethasone 1.32 MG/ML / Lidocaine 20 MG/ML Injectable Solution [Corti Attritin] Box of 30,Branded Drug Box,Standard,Drug,RxNorm Extension
41253134,OMOP2451096,Dexamethasone 3 MG/ML / Lidocaine 4 MG/ML Injectable Solution [Dexamonozon] Box of 6,Branded Drug Box,Standard,Drug,RxNorm Extension
41253133,OMOP2451095,Dexamethasone 1.32 MG/ML / Dipyrone 150 MG/ML / Lidocaine 20 MG/ML / Phenylbutazone 150 MG/ML Injectable Solution [Dexa Attritin] Box of 30,Branded Drug Box,Standard,Drug,RxNorm Extension
41253131,OMOP2451093,Dexamethasone 0.3 MG / Dipyrone 300 MG / Niacinamide 20 MG / pyridoxine 20 MG / Thiamine 20 MG / Vitamin E 22 MG Oral Tablet [Dexa Brachialin] Box of 50,Branded Drug Box,Standard,Drug,RxNorm Extension
41253127,OMOP2451089,Dexamethasone 2 MG/ML / Papaverine 1.5 MG/ML / proxyphylline 30 MG/ML Injectable Solution [Afpred],Branded Drug,Standard,Drug,RxNorm Extension
41253126,OMOP2451088,Dexamethasone 2 MG/ML / Papaverine 1.5 MG/ML / proxyphylline 30 MG/ML Injectable Solution [Afpred] Box of 12,Branded Drug Box,Standard,Drug,RxNorm Extension
41253125,OMOP2451087,Dexamethasone 1 MG/ML / Papaverine 1 MG/ML / proxyphylline 24 MG/ML Injectable Solution [Afpred] Box of 12,Branded Drug Box,Standard,Drug,RxNorm Extension
41253124,OMOP2451086,Dexamethasone 0.2 MG / Phenylbutazone 125 MG / salicylamide 300 MG Oral Capsule [Rubizon],Branded Drug,Standard,Drug,RxNorm Extension
41244156,OMOP2442118,Aminopyrine 200 MG/ML / Dexamethasone 2 MG/ML / Dipyrone 400 MG/ML / Esculin 10 MG/ML / Guaifenesin 200 MG/ML / Lidocaine 50 MG/ML / Niacinamide 10 MG/ML / Procaine 30 MG/ML / Thiamine 100 MG/ML / Vitamin B 12 2 MG/ML / ... Injectable Solution,Clinical Drug,Standard,Drug,RxNorm Extension
41243851,OMOP2441813,Atropine 0.02 MG/ML / Dexamethasone 1 MG/ML / Khellincarboxylic Acid 5.6 MG/ML / Methocarbamol 4 MG/ML / Papaverine 1 MG/ML / Pentylenetetrazole 2 MG/ML / proxyphylline 24 MG/ML Injectable Solution Box of 3,Clinical Drug Box,Standard,Drug,RxNorm Extension
41243102,OMOP2441064,Chlorhexidine 0.5 MG/ML / Dexamethasone 0.4 MG/ML Injectable Solution Box of 1,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242701,OMOP2440663,Dexamethasone 1 MG/ML / Dipyrone 250 MG/ML / Esculin 5 MG/ML / Guaifenesin 100 MG/ML / Lidocaine 30 MG/ML / Niacinamide 10 MG/ML / Vitamin B 12 1 MG/ML Injectable Solution Box of 3,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242700,OMOP2440662,Dexamethasone 3 MG / Esculin 5 MG / Hesperidin 10 MG / Lidocaine 20 MG / mofebutazone 547 MG / salicylamide 300 MG / Vitamin B 12 1 MG Prefilled Syringe Box of 3,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242699,OMOP2440661,Dexamethasone 3 MG/ML / Lidocaine 4 MG/ML / Vitamin B 12 1 MG/ML Injectable Solution Box of 48,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242698,OMOP2440660,Dexamethasone 4 MG / Lidocaine 6 MG / Phenylbutazone 400 MG / salicylamide 150 MG / Vitamin B 12 2.5 MG Injectable Solution,Clinical Drug,Standard,Drug,RxNorm Extension
41242697,OMOP2440659,Dexamethasone 1 MG / Phenylbutazone 200 MG / Vitamin B 12 2 MG Rectal Suppository Box of 250,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242614,OMOP2440576,Dexamethasone 2 MG/ML Injectable Solution Box of 15,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242613,OMOP2440575,Dexamethasone 2.5 MG/ML Injectable Solution Box of 150,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242612,OMOP2440574,Dexamethasone 8 MG Injectable Solution,Clinical Drug,Standard,Drug,RxNorm Extension
41242611,OMOP2440573,Dexamethasone 10 MG/ML Prefilled Syringe,Clinical Drug,Standard,Drug,RxNorm Extension
41242610,OMOP2440572,Dexamethasone 1.8 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm Extension
41242609,OMOP2440571,Dexamethasone 1.8 MG/ML Injectable Solution Box of 12,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242605,OMOP2440567,Dexamethasone 4 MG Oral Tablet Box of 200,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242604,OMOP2440566,Dexamethasone 0.75 MG Oral Tablet Box of 100,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242601,OMOP2440563,Dexamethasone 0.25 MG/ML / Dyphylline 16.7 MG/ML / Pantothenic Acid 15 MG/ML / Pentylenetetrazole 20 MG/ML / Phenylephrine 2 MG/ML Inhalant Solution,Clinical Drug,Standard,Drug,RxNorm Extension
41242600,OMOP2440562,Dexamethasone 0.25 MG/ML / Dyphylline 16.7 MG/ML / Pantothenic Acid 15 MG/ML / Pentylenetetrazole 20 MG/ML / Phenylephrine 2 MG/ML Inhalant Solution Box of 10,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242595,OMOP2440557,Dexamethasone 2 MG/ML / Lidocaine 20 MG/ML Injectable Solution Box of 30,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242594,OMOP2440556,Dexamethasone 3 MG/ML / Lidocaine 4 MG/ML Injectable Solution Box of 3,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242593,OMOP2440555,Dexamethasone 3 MG/ML / Lidocaine 4 MG/ML Injectable Solution Box of 12,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242592,OMOP2440554,Dexamethasone 5 MG/ML / Lidocaine 30 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm Extension
41242591,OMOP2440553,Dexamethasone 0.2 MG / Magnesium 25 MG / salicylamide 175 MG Oral Tablet Box of 50,Clinical Drug Box,Standard,Drug,RxNorm Extension
41242584,OMOP2440546,Dexamethasone 0.75 MG / Papaverine 10 MG / proxyphylline 150 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm Extension
41242583,OMOP2440545,Dexamethasone 0.325 MG / Phenylbutazone 125 MG Oral Tablet Box of 30,Clinical Drug Box,Standard,Drug,RxNorm Extension
41239095,OMOP2437057,Atropine / Dexamethasone / Khellincarboxylic Acid / Methocarbamol / Papaverine / Pentylenetetrazole / proxyphylline Injectable Solution [Afpred],Branded Drug Form,Standard,Drug,RxNorm Extension
41239093,OMOP2437055,Dexamethasone / dexpanthenol / homatropine / Isoproterenol / Methocarbamol / proxyphylline Inhalant Solution [Afdosa],Branded Drug Form,Standard,Drug,RxNorm Extension
41238701,OMOP2436663,Clemastine / Dexamethasone Oral Tablet [Corto Tavegil],Branded Drug Form,Standard,Drug,RxNorm Extension
41238596,OMOP2436558,Aluminum Hydroxide / Dexamethasone / Phenylbutazone / Thiamine / Vitamin B 12 Oral Tablet [Ambene],Branded Drug Form,Standard,Drug,RxNorm Extension
41238553,OMOP2436515,Dexamethasone Injectable Solution [Dexa Brachialin],Branded Drug Form,Standard,Drug,RxNorm Extension
41238552,OMOP2436514,Dexamethasone Injectable Solution [Dexafat],Branded Drug Form,Standard,Drug,RxNorm Extension
41238551,OMOP2436513,Dexamethasone Injectable Solution [Dexamethason Rotexmedicaedicaedica],Branded Drug Form,Non-Standard,Drug,RxNorm Extension
41238550,OMOP2436512,Dexamethasone Injectable Solution [Fortecortin Amp],Branded Drug Form,Non-Standard,Drug,RxNorm Extension
41238549,OMOP2436511,Dexamethasone Medicated Shampoo [Dexagalen],Branded Drug Form,Standard,Drug,RxNorm Extension
41238544,OMOP2436506,Dexamethasone / Lidocaine Injectable Solution [Corti Attritin],Branded Drug Form,Standard,Drug,RxNorm Extension
41238543,OMOP2436505,Dexamethasone / Lidocaine Injectable Solution [Supertendin],Branded Drug Form,Standard,Drug,RxNorm Extension
41238540,OMOP2436502,Dexamethasone / Potassium / Salicylic Acid Medicated Shampoo [Dexacrinin],Branded Drug Form,Standard,Drug,RxNorm Extension
41238539,OMOP2436501,Dexamethasone / Thiamine Rectal Suppository [Dexamonozon],Branded Drug Form,Standard,Drug,RxNorm Extension
41236990,OMOP2434952,Dexamethasone / Isopropyl Alcohol / lauryl sulfosuccinate / Propylene glycol / Sodium Ichtosylate Medicated Shampoo,Clinical Drug Form,Standard,Drug,RxNorm Extension
41236783,OMOP2434745,Atropine / Dexamethasone / Khellincarboxylic Acid / Methocarbamol / Papaverine / Pentylenetetrazole / proxyphylline Injectable Solution,Clinical Drug Form,Standard,Drug,RxNorm Extension
41236754,OMOP2434716,BENZOXONIUM / Dexamethasone / dexpanthenol / Tioxolone Medicated Shampoo,Clinical Drug Form,Standard,Drug,RxNorm Extension
41236579,OMOP2434541,Dexamethasone / Lidocaine / Thiamine / Vitamin B 12 Injectable Solution,Clinical Drug Form,Standard,Drug,RxNorm Extension
41236561,OMOP2434523,Dexamethasone / dexpanthenol / Hexachlorophene / Niacin / Salicylic Acid Medicated Shampoo,Clinical Drug Form,Standard,Drug,RxNorm Extension
41236559,OMOP2434521,Dexamethasone / Dipyrone / Lidocaine / Phenylbutazone Injectable Solution,Clinical Drug Form,Standard,Drug,RxNorm Extension
41236558,OMOP2434520,Dexamethasone / Salicylic Acid Injectable Solution,Clinical Drug Form,Standard,Drug,RxNorm Extension
41236249,OMOP2434211,Dexamethasone 0.0002 MG/MG / Isopropyl Alcohol 0.316 MG/MG / lauryl sulfosuccinate 0.0015 MG/MG / Propylene glycol 0.005 MG/MG / Sodium Ichtosylate 0.005 MG/MG [Solutio Cordes],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235595,OMOP2433557,Chlorhexidine 0.01 MG/MG / Dexamethasone 0.0004 MG/MG / Nandrolone 0.0004 MG/MG [Dexatopic],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235388,OMOP2433350,Dexamethasone 0.325 MG / Phenylbutazone 125 MG / pyridoxine 10 MG / Thiamine 15 MG / Vitamin B 12 0.3 MG [Dexa Attritin],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235359,OMOP2433321,Dexamethasone 0.0005 MG/MG [Anemul],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235358,OMOP2433320,Dexamethasone 0.0000119 MG/MG [Auxiloson],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235357,OMOP2433319,Dexamethasone 0.0002 MG/MG [Dexamethason Abz],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235356,OMOP2433318,Dexamethasone 25 MG/ML [Fortecortin],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235355,OMOP2433317,Dexamethasone 0.5 MG [Dexaflam],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235354,OMOP2433316,Dexamethasone 4 MG/ML [Dexa Clinit],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235353,OMOP2433315,Dexamethasone 4 MG/ML [Dexa Effekton],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235352,OMOP2433314,Dexamethasone 4 MG / Dipyrone 900 MG / Esculin 3.6 MG / Guaifenesin 600 MG / Lidocaine 15 MG / salicylamide 600 MG [Spondylon],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235351,OMOP2433313,Dexamethasone 0.001 MG/MG / Framycetin 0.005 MG/MG [Dexalocal],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235350,OMOP2433312,Dexamethasone 0.125 MG / Indomethacin 25 MG [Deca],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235349,OMOP2433311,Dexamethasone 10 MG/ML / Lidocaine 61.6 MG/ML [Supertendin],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235348,OMOP2433310,Dexamethasone 0.2 MG/ML / Natamycin 3 MG/ML / Oxytetracycline 10 MG/ML [Incut Sine],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235347,OMOP2433309,Dexamethasone 0.0001 MG/MG / Neomycin 0.005 MG/MG [Cortidexason],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235346,OMOP2433308,Dexamethasone 16 MG / Neomycin 42.5 MG [Dispadex],Branded Drug Comp,Standard,Drug,RxNorm Extension
41235345,OMOP2433307,Dexamethasone 1 MG/ML / Neomycin 5 MG/ML / Polymyxin B 7000 UNT/ML [Dexa Polyspectran],Branded Drug Comp,Standard,Drug,RxNorm Extension
41233167,OMOP2431129,Dexamethasone 0.002 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm Extension
41233166,OMOP2431128,Dexamethasone 0.000006 MG/MG,Clinical Drug Comp,Standard,Drug,RxNorm Extension
41233165,OMOP2431127,Dexamethasone 0.0012 MG/MG,Clinical Drug Comp,Standard,Drug,RxNorm Extension
41230590,OMOP2428552,Dexamethasone 2 MG Oral Tablet [Fortecortin] Box of 20 by Mylan,Marketed Product,Standard,Drug,RxNorm Extension
41230589,OMOP2428551,Dexamethasone 0.5 MG Oral Tablet [Cortidexason] Box of 50 by DermaPharm,Marketed Product,Standard,Drug,RxNorm Extension
41230588,OMOP2428550,Dexamethasone 0.5 MG Oral Tablet [Fortecortin] Box of 30 by Mylan,Marketed Product,Standard,Drug,RxNorm Extension
41230587,OMOP2428549,Dexamethasone 0.5 MG Oral Tablet [Predni F] Box of 30 by Beiersdorf,Marketed Product,Standard,Drug,RxNorm Extension
41230586,OMOP2428548,Dexamethasone 1.5 MG Oral Tablet [Cortidexason] Box of 100 by DermaPharm,Marketed Product,Standard,Drug,RxNorm Extension
41230585,OMOP2428547,Dexamethasone 8 MG Oral Tablet Box of 50 by Mibe,Marketed Product,Standard,Drug,RxNorm Extension
41230584,OMOP2428546,Dexamethasone 8 MG Oral Tablet [Dexamethason Acis] Box of 10 by Acis,Marketed Product,Standard,Drug,RxNorm Extension
41230583,OMOP2428545,Dexamethasone 4 MG Oral Tablet [Dexamethason Ratiopharm] Box of 100 by Ratiopharm,Marketed Product,Standard,Drug,RxNorm Extension
41230582,OMOP2428544,Dexamethasone 4 MG Oral Tablet [Fortecortin] Box of 20 by Mylan,Marketed Product,Standard,Drug,RxNorm Extension
41230581,OMOP2428543,Dexamethasone 4 MG Oral Tablet [Fortecortin] Box of 200 by Eurim-Pharm,Marketed Product,Standard,Drug,RxNorm Extension
41230580,OMOP2428542,Dexamethasone 0.5 MG Oral Tablet Box of 100 by Jenapharm,Marketed Product,Standard,Drug,RxNorm Extension
41225022,OMOP2422984,Aminopyrine 200 MG/ML / Dexamethasone 2 MG/ML / Dipyrone 400 MG/ML / Esculin 10 MG/ML / Guaifenesin 200 MG/ML / Lidocaine 50 MG/ML / Niacinamide 10 MG/ML / Procaine 30 MG/ML / Thiamine 100 MG/ML / ... Injectable Solution [Dexa Brachialin] Box of 3,Branded Drug Box,Standard,Drug,RxNorm Extension
41225021,OMOP2422983,Aminopyrine 200 MG / Dexamethasone 0.3 MG / Dipyrone 130 MG / Niacinamide 20 MG / pyridoxine 20 MG / Thiamine 20 MG / Vitamin E 22 MG Oral Capsule [Dexa Brachialin] Box of 15,Branded Drug Box,Standard,Drug,RxNorm Extension
41222877,OMOP2420839,Dexamethasone 0.2 MG / Dibucaine 5 MG / diphenylpyraline 2.5 MG / Sodium Ichtosylate 5 MG Rectal Suppository [Haemichthol Dexa] Box of 100,Branded Drug Box,Standard,Drug,RxNorm Extension
41222340,OMOP2420302,Dexamethasone 1 MG/ML / Dipyrone 250 MG/ML / Esculin 5 MG/ML / Guaifenesin 100 MG/ML / Lidocaine 30 MG/ML / Niacinamide 10 MG/ML / Vitamin B 12 1 MG/ML Injectable Solution [Dexa Brachialin] Box of 3,Branded Drug Box,Standard,Drug,RxNorm Extension
41222339,OMOP2420301,Dexamethasone 3 MG / Esculin 5 MG / Hesperidin 10 MG / Lidocaine 20 MG / mofebutazone 547 MG / salicylamide 300 MG / Vitamin B 12 1 MG Prefilled Syringe [Dexamonozon] Box of 3,Branded Drug Box,Standard,Drug,RxNorm Extension
41222338,OMOP2420300,Dexamethasone 4 MG / Dipyrone 450 MG / Hydroxocobalamin 1.5 MG / Lidocaine 60 MG / Phenylbutazone 508 MG / Vitamin B 12 1.5 MG Injectable Solution [Dexa Attritin],Branded Drug,Standard,Drug,RxNorm Extension
41222337,OMOP2420299,Dexamethasone 4 MG / Dipyrone 2000 MG / Lidocaine 30 MG / Orphenadrine 60 MG / Thiamine 50 MG / Vitamin B 12 1 MG Injectable Solution [Dexa Norgesic] Box of 3,Branded Drug Box,Standard,Drug,RxNorm Extension
41222336,OMOP2420298,Dexamethasone 5 MG/ML / Lidocaine 30 MG/ML / Thiamine 25 MG/ML / Vitamin B 12 0.12 MG/ML Injectable Solution [Supertendin] Box of 3,Branded Drug Box,Standard,Drug,RxNorm Extension
41222335,OMOP2420297,Dexamethasone 0.25 MG / mofebutazone 100 MG / Octotiamine 20 MG / pyridoxine 50 MG / Vitamin B 12 0.5 MG Oral Tablet [Clinit] Box of 50,Branded Drug Box,Standard,Drug,RxNorm Extension
41222218,OMOP2420180,Dexamethasone 5 MG/ML Injectable Solution [Dexa] Box of 10,Branded Drug Box,Non-Standard,Drug,RxNorm Extension
41222217,OMOP2420179,Dexamethasone 5 MG/ML Injectable Solution [Dexa Allvoran] Box of 30,Branded Drug Box,Standard,Drug,RxNorm Extension
41222216,OMOP2420178,Dexamethasone 5 MG/ML Injectable Solution [Dexa Clinit],Branded Drug,Standard,Drug,RxNorm Extension
41222215,OMOP2420177,Dexamethasone 5 MG/ML Injectable Solution [Dexa Clinit] Box of 5,Branded Drug Box,Standard,Drug,RxNorm Extension
41222214,OMOP2420176,Dexamethasone 5 MG/ML Injectable Solution [Dexa Clinit] Box of 10,Branded Drug Box,Standard,Drug,RxNorm Extension
41222213,OMOP2420175,Dexamethasone 5 MG/ML Injectable Solution [Dexa Ct] Box of 10,Branded Drug Box,Standard,Drug,RxNorm Extension
41222212,OMOP2420174,Dexamethasone 5 MG/ML Injectable Solution [Dexa Ratiopharm] Box of 30,Branded Drug Box,Standard,Drug,RxNorm Extension
41222211,OMOP2420173,Dexamethasone 5 MG/ML Injectable Solution [Dexabene] Box of 50,Branded Drug Box,Standard,Drug,RxNorm Extension
41222210,OMOP2420172,Dexamethasone 5 MG/ML Injectable Solution [Dexaflam] Box of 3,Branded Drug Box,Standard,Drug,RxNorm Extension
41222209,OMOP2420171,Dexamethasone 5 MG/ML Injectable Solution [Dexaflam] Box of 500,Branded Drug Box,Standard,Drug,RxNorm Extension
41222208,OMOP2420170,Dexamethasone 5 MG/ML Injectable Solution [Dexagalen],Branded Drug,Standard,Drug,RxNorm Extension
41222207,OMOP2420169,Dexamethasone 5 MG/ML Injectable Solution [Dexagalen] Box of 3,Branded Drug Box,Standard,Drug,RxNorm Extension
41222206,OMOP2420168,Dexamethasone 5 MG/ML Injectable Solution [Dexahexal] Box of 5,Branded Drug Box,Standard,Drug,RxNorm Extension
41222205,OMOP2420167,Dexamethasone 8 MG/ML Injectable Solution [Dexamethason Acis] Box of 1,Branded Drug Box,Standard,Drug,RxNorm Extension
41222204,OMOP2420166,Dexamethasone 8 MG/ML Injectable Solution [Fortecortin] Box of 100,Branded Drug Box,Standard,Drug,RxNorm Extension
41222202,OMOP2420164,Dexamethasone 13 MG/ML Prefilled Syringe [Fortecortin],Branded Drug,Standard,Drug,RxNorm Extension
41222201,OMOP2420163,Dexamethasone 4 MG/ML Injectable Solution [Lipotalon] Box of 150,Branded Drug Box,Standard,Drug,RxNorm Extension
41222200,OMOP2420162,Dexamethasone 4 MG/ML Injectable Solution [Lipotalon] Box of 1500,Branded Drug Box,Standard,Drug,RxNorm Extension
41222199,OMOP2420161,Dexamethasone 1.2 MG/ML Injectable Solution [Afpred] Box of 60,Branded Drug Box,Standard,Drug,RxNorm Extension
41222198,OMOP2420160,Dexamethasone 2.5 MG/ML Injectable Solution [Lipotalon],Branded Drug,Standard,Drug,RxNorm Extension
41222195,OMOP2420157,Dexamethasone 2 MG Oral Tablet [Fortecortin] Box of 200,Branded Drug Box,Standard,Drug,RxNorm Extension
41222194,OMOP2420156,Dexamethasone 0.25 MG/ML Injectable Solution [Dexa Loscon],Branded Drug,Standard,Drug,RxNorm Extension
41222193,OMOP2420155,Dexamethasone 0.25 MG/ML Inhalant Solution [Dexafat] Box of 5,Branded Drug Box,Standard,Drug,RxNorm Extension
41222192,OMOP2420154,Dexamethasone 10 MG/ML Prefilled Syringe [Fortecortin],Branded Drug,Standard,Drug,RxNorm Extension
41222191,OMOP2420153,Dexamethasone 0.5 MG Oral Tablet [Decadron] Box of 150,Branded Drug Box,Standard,Drug,RxNorm Extension
41222190,OMOP2420152,Dexamethasone 0.5 MG Oral Tablet [Millicorten] Box of 100,Branded Drug Box,Standard,Drug,RxNorm Extension
41222189,OMOP2420151,Dexamethasone 1.5 MG Oral Tablet [Predni F] Box of 25,Branded Drug Box,Standard,Drug,RxNorm Extension
41222188,OMOP2420150,Dexamethasone 5 MG/ML Injectable Solution [Decadron Lt],Branded Drug,Standard,Drug,RxNorm Extension
41222187,OMOP2420149,Dexamethasone 4 MG/ML Injectable Solution [Dexa Allvoran] Box of 1,Branded Drug Box,Standard,Drug,RxNorm Extension
41222186,OMOP2420148,Dexamethasone 4 MG/ML Injectable Solution [Dexa Allvoran] Box of 25,Branded Drug Box,Standard,Drug,RxNorm Extension
41222185,OMOP2420147,Dexamethasone 4 MG/ML Injectable Solution [Dexa Clinit] Box of 200,Branded Drug Box,Standard,Drug,RxNorm Extension
41222184,OMOP2420146,Dexamethasone 4 MG/ML Injectable Solution [Dexa Effekton] Box of 200,Branded Drug Box,Standard,Drug,RxNorm Extension
41222180,OMOP2420142,Dexamethasone 4 MG/ML Injectable Solution [Decadron Lt] Box of 10,Branded Drug Box,Standard,Drug,RxNorm Extension
41222179,OMOP2420141,Dexamethasone 4 MG Oral Tablet [Dexamethason Acis] Box of 20,Branded Drug Box,Standard,Drug,RxNorm Extension
41222178,OMOP2420140,Dexamethasone 4 MG Oral Tablet [Dexamethason Acis] Box of 100,Branded Drug Box,Standard,Drug,RxNorm Extension
41222177,OMOP2420139,Dexamethasone 10 MG/ML Injectable Solution [Dexa Allvoran] Box of 10,Branded Drug Box,Standard,Drug,RxNorm Extension
41222176,OMOP2420138,Dexamethasone 10 MG/ML Injectable Solution [Dexamethason Abz] Box of 1,Branded Drug Box,Standard,Drug,RxNorm Extension
41222175,OMOP2420137,Dexamethasone 0.75 MG Oral Tablet [Dexamonozon],Branded Drug,Standard,Drug,RxNorm Extension
